Top 3 MAD and MSE per patient, per slice, grouped by layer:
   MAD → Ch 04 → MAD=0.0886, MSE=0.1158, SSIM=0.9579
   MSE → Ch 02 → MAD=0.1241, MSE=0.1701, SSIM=0.9487
   MSE → Ch 03 → MAD=0.1148, MSE=0.1511, SSIM=0.9530
   MSE → Ch 04 → MAD=0.0886, MSE=0.1158, SSIM=0.9579
-- Slice 1 --
   MAD → Ch 02 → MAD=0.1357, MSE=0.1809, SSIM=0.9501
   MAD → Ch 03 → MAD=0.1245, MSE=0.1558, SSIM=0.9529
   MAD → Ch 04 → MAD=0.0944, MSE=0.1107, SSIM=0.9614
   MSE → Ch 02 → MAD=0.1357, MSE=0.1809, SSIM=0.9501
   MSE → Ch 03 → MAD=0.1245, MSE=0.1558, SSIM=0.9529
   MSE → Ch 04 → MAD=0.0944, MSE=0.1107, SSIM=0.9614
-- Slice 2 --
   MAD → Ch 02 → MAD=0.1363, MSE=0.1790, SSIM=0.9525
   MAD → Ch 03 → MAD=0.1263, MSE=0.1588, SSIM=0.9506
   MAD → Ch 04 → MAD=0.1006, MSE=0.1260, SSIM=0.9565
   MSE → Ch 02 → MAD=0.1363, MSE=0.1790, SSIM=0.9525
   MSE → Ch 03 → MAD=0.1263, MSE=0.1588, SSIM=0.9506
   MSE → Ch 04 → MAD=0.1006, MSE=0.1260, SSIM=0.9565
-- Slice 3 --
   MAD → Ch 02 → MAD=0.1347, MSE=0.1740, SSIM=0.9568
   MAD → Ch 03 → MAD=0.1247, MSE=0.1522, SSIM=0.9611
   MAD → Ch 04 → MAD=0.0988, MSE=0.1159, SSIM=0.9708
   MSE → Ch 02 → MAD=0.1347, MSE=0.1740, SSIM=0.9568
   MSE → Ch 03 → MAD=0.1247, MSE=0.1522, SSIM=0.9611
   MSE → Ch 04 → MAD=0.0988, MSE=0.1159, SSIM=0.9708
-- Slice 4 --
   MAD → Ch 02 → MAD=0.1223, MSE=0.1552, SSIM=0.9616
   MAD → Ch 03 → MAD=0.1114, MSE=0.1328, SSIM=0.9643
   MAD → Ch 04 → MAD=0.0856, MSE=0.0963, SSIM=0.9711
   MSE → Ch 02 → MAD=0.1223, MSE=0.1552, SSIM=0.9616
   MSE → Ch 03 → MAD=0.1114, MSE=0.1328, SSIM=0.9643
   MSE → Ch 04 → MAD=0.0856, MSE=0.0963, SSIM=0.9711
-- Slice 5 --
   MAD → Ch 02 → MAD=0.0987, MSE=0.1260, SSIM=0.9655
   MAD → Ch 03 → MAD=0.0913, MSE=0.1096, SSIM=0.9705
   MAD → Ch 04 → MAD=0.0732, MSE=0.0858, SSIM=0.9750
   MSE → Ch 02 → MAD=0.0987, MSE=0.1260, SSIM=0.9655
   MSE → Ch 03 → MAD=0.0913, MSE=0.1096, SSIM=0.9705
   MSE → Ch 04 → MAD=0.0732, MSE=0.0858, SSIM=0.9750
-- Slice 6 --
   MAD → Ch 02 → MAD=0.0798, MSE=0.1004, SSIM=0.9708
   MAD → Ch 03 → MAD=0.0746, MSE=0.0883, SSIM=0.9734
   MAD → Ch 04 → MAD=0.0600, MSE=0.0684, SSIM=0.9781
   MSE → Ch 02 → MAD=0.0798, MSE=0.1004, SSIM=0.9708
   MSE → Ch 03 → MAD=0.0746, MSE=0.0883, SSIM=0.9734
   MSE → Ch 04 → MAD=0.0600, MSE=0.0684, SSIM=0.9781
-- Slice 7 --
   MAD → Ch 02 → MAD=0.0587, MSE=0.0674, SSIM=0.9750
   MAD → Ch 03 → MAD=0.0535, MSE=0.0583, SSIM=0.9777
   MAD → Ch 04 → MAD=0.0427, MSE=0.0424, SSIM=0.9827
   MSE → Ch 02 → MAD=0.0587, MSE=0.0674, SSIM=0.9750
   MSE → Ch 03 → MAD=0.0535, MSE=0.0583, SSIM=0.9777
   MSE → Ch 04 → MAD=0.0427, MSE=0.0424, SSIM=0.9827
-- Slice 8 --
   MAD → Ch 02 → MAD=0.0375, MSE=0.0407, SSIM=0.9813
   MAD → Ch 03 → MAD=0.0346, MSE=0.0365, SSIM=0.9834
   MAD → Ch 04 → MAD=0.0292, MSE=0.0303, SSIM=0.9853
   MSE → Ch 02 → MAD=0.0375, MSE=0.0407, SSIM=0.9813
   MSE → Ch 03 → MAD=0.0346, MSE=0.0365, SSIM=0.9834
   MSE → Ch 04 → MAD=0.0292, MSE=0.0303, SSIM=0.9853
-- Slice 9 --
   MAD → Ch 03 → MAD=0.0057, MSE=0.0053, SSIM=0.9932
   MAD → Ch 02 → MAD=0.0056, MSE=0.0040, SSIM=0.9936
   MAD → Ch 01 → MAD=0.0055, MSE=0.0106, SSIM=0.9938
   MSE → Ch 00 → MAD=0.0054, MSE=0.0143, SSIM=0.9934
   MSE → Ch 01 → MAD=0.0055, MSE=0.0106, SSIM=0.9938
   MSE → Ch 06 → MAD=0.0051, MSE=0.0091, SSIM=0.9938

Patient: patient002_frame12
-- Slice 0 --
   MAD → Ch 02 → MAD=0.0649, MSE=0.0847, SSIM=0.9665
   MAD → Ch 03 → MAD=0.0586, MSE=0.0709, SSIM=0.9681
   MAD → Ch 04 → MAD=0.0451, MSE=0.0585, SSIM=0.9720
   MSE → Ch 02 → MAD=0.0649, MSE=0.0847, SSIM=0.9665
   MSE → Ch 03 → MAD=0.0586, MSE=0.0709, SSIM=0.9681
   MSE → Ch 05 → MAD=0.0260, MSE=0.0693, SSIM=0.9720
-- Slice 1 --
   MAD → Ch 02 → MAD=0.0812, MSE=0.1010, SSIM=0.9643
   MAD → Ch 03 → MAD=0.0732, MSE=0.0873, SSIM=0.9664
   MAD → Ch 04 → MAD=0.0559, MSE=0.0617, SSIM=0.9746
   MSE → Ch 02 → MAD=0.0812, MSE=0.1010, SSIM=0.9643
   MSE → Ch 03 → MAD=0.0732, MSE=0.0873, SSIM=0.9664
   MSE → Ch 05 → MAD=0.0285, MSE=0.0695, SSIM=0.9758
-- Slice 2 --
   MAD → Ch 02 → MAD=0.0814, MSE=0.1020, SSIM=0.9628
   MAD → Ch 03 → MAD=0.0735, MSE=0.0894, SSIM=0.9646
   MAD → Ch 04 → MAD=0.0609, MSE=0.0761, SSIM=0.9696
   MSE → Ch 02 → MAD=0.0814, MSE=0.1020, SSIM=0.9628
   MSE → Ch 03 → MAD=0.0735, MSE=0.0894, SSIM=0.9646
   MSE → Ch 05 → MAD=0.0360, MSE=0.0770, SSIM=0.9710
-- Slice 3 --
   MAD → Ch 02 → MAD=0.0945, MSE=0.1089, SSIM=0.9631
   MAD → Ch 03 → MAD=0.0857, MSE=0.0964, SSIM=0.9660
   MAD → Ch 04 → MAD=0.0681, MSE=0.0734, SSIM=0.9729
   MSE → Ch 02 → MAD=0.0945, MSE=0.1089, SSIM=0.9631
   MSE → Ch 03 → MAD=0.0857, MSE=0.0964, SSIM=0.9660
   MSE → Ch 04 → MAD=0.0681, MSE=0.0734, SSIM=0.9729
-- Slice 4 --
   MAD → Ch 02 → MAD=0.0891, MSE=0.1056, SSIM=0.9645
   MAD → Ch 03 → MAD=0.0802, MSE=0.0897, SSIM=0.9674
   MAD → Ch 04 → MAD=0.0632, MSE=0.0651, SSIM=0.9749
   MSE → Ch 02 → MAD=0.0891, MSE=0.1056, SSIM=0.9645
   MSE → Ch 03 → MAD=0.0802, MSE=0.0897, SSIM=0.9674
   MSE → Ch 04 → MAD=0.0632, MSE=0.0651, SSIM=0.9749
-- Slice 5 --
   MAD → Ch 02 → MAD=0.0764, MSE=0.0920, SSIM=0.9673
   MAD → Ch 03 → MAD=0.0708, MSE=0.0796, SSIM=0.9733
   MAD → Ch 04 → MAD=0.0554, MSE=0.0575, SSIM=0.9766
   MSE → Ch 02 → MAD=0.0764, MSE=0.0920, SSIM=0.9673
   MSE → Ch 03 → MAD=0.0708, MSE=0.0796, SSIM=0.9733
   MSE → Ch 04 → MAD=0.0554, MSE=0.0575, SSIM=0.9766
-- Slice 6 --
   MAD → Ch 02 → MAD=0.0588, MSE=0.0667, SSIM=0.9720
   MAD → Ch 03 → MAD=0.0542, MSE=0.0580, SSIM=0.9756
   MAD → Ch 04 → MAD=0.0452, MSE=0.0493, SSIM=0.9787
   MSE → Ch 02 → MAD=0.0588, MSE=0.0667, SSIM=0.9720
   MSE → Ch 03 → MAD=0.0542, MSE=0.0580, SSIM=0.9756
   MSE → Ch 04 → MAD=0.0452, MSE=0.0493, SSIM=0.9787
-- Slice 7 --
   MAD → Ch 02 → MAD=0.0406, MSE=0.0442, SSIM=0.9776
   MAD → Ch 03 → MAD=0.0372, MSE=0.0386, SSIM=0.9808
   MAD → Ch 04 → MAD=0.0307, MSE=0.0334, SSIM=0.9843
   MSE → Ch 02 → MAD=0.0406, MSE=0.0442, SSIM=0.9776
   MSE → Ch 03 → MAD=0.0372, MSE=0.0386, SSIM=0.9808
   MSE → Ch 04 → MAD=0.0307, MSE=0.0334, SSIM=0.9843
-- Slice 8 --
   MAD → Ch 02 → MAD=0.0244, MSE=0.0259, SSIM=0.9851
   MAD → Ch 03 → MAD=0.0225, MSE=0.0244, SSIM=0.9872
   MAD → Ch 04 → MAD=0.0181, MSE=0.0220, SSIM=0.9884
   MSE → Ch 02 → MAD=0.0244, MSE=0.0259, SSIM=0.9851
   MSE → Ch 03 → MAD=0.0225, MSE=0.0244, SSIM=0.9872
   MSE → Ch 04 → MAD=0.0181, MSE=0.0220, SSIM=0.9884
-- Slice 9 --
   MAD → Ch 01 → MAD=0.0015, MSE=0.0035, SSIM=0.9971
   MAD → Ch 04 → MAD=0.0014, MSE=0.0025, SSIM=0.9968
   MAD → Ch 05 → MAD=0.0013, MSE=0.0027, SSIM=0.9977
   MSE → Ch 01 → MAD=0.0015, MSE=0.0035, SSIM=0.9971
   MSE → Ch 06 → MAD=0.0013, MSE=0.0028, SSIM=0.9973
   MSE → Ch 00 → MAD=0.0013, MSE=0.0028, SSIM=0.9979

Patient: patient003_frame01
-- Slice 0 --
   MAD → Ch 02 → MAD=0.0714, MSE=0.0903, SSIM=0.9708
   MAD → Ch 03 → MAD=0.0670, MSE=0.0823, SSIM=0.9758
   MAD → Ch 04 → MAD=0.0426, MSE=0.0428, SSIM=0.9879
   MSE → Ch 02 → MAD=0.0714, MSE=0.0903, SSIM=0.9708
   MSE → Ch 03 → MAD=0.0670, MSE=0.0823, SSIM=0.9758
   MSE → Ch 04 → MAD=0.0426, MSE=0.0428, SSIM=0.9879
-- Slice 1 --
   MAD → Ch 02 → MAD=0.1022, MSE=0.1350, SSIM=0.9635
   MAD → Ch 03 → MAD=0.0956, MSE=0.1222, SSIM=0.9696
   MAD → Ch 04 → MAD=0.0676, MSE=0.0729, SSIM=0.9805
   MSE → Ch 02 → MAD=0.1022, MSE=0.1350, SSIM=0.9635
   MSE → Ch 03 → MAD=0.0956, MSE=0.1222, SSIM=0.9696
   MSE → Ch 04 → MAD=0.0676, MSE=0.0729, SSIM=0.9805
-- Slice 2 --
   MAD → Ch 02 → MAD=0.1007, MSE=0.1257, SSIM=0.9626
   MAD → Ch 03 → MAD=0.0938, MSE=0.1116, SSIM=0.9684
   MAD → Ch 04 → MAD=0.0688, MSE=0.0776, SSIM=0.9765
   MSE → Ch 02 → MAD=0.1007, MSE=0.1257, SSIM=0.9626
   MSE → Ch 03 → MAD=0.0938, MSE=0.1116, SSIM=0.9684
   MSE → Ch 04 → MAD=0.0688, MSE=0.0776, SSIM=0.9765
-- Slice 3 --
   MAD → Ch 02 → MAD=0.0955, MSE=0.1138, SSIM=0.9629
   MAD → Ch 03 → MAD=0.0889, MSE=0.1015, SSIM=0.9678
   MAD → Ch 04 → MAD=0.0635, MSE=0.0646, SSIM=0.9782
   MSE → Ch 02 → MAD=0.0955, MSE=0.1138, SSIM=0.9629
   MSE → Ch 03 → MAD=0.0889, MSE=0.1015, SSIM=0.9678
   MSE → Ch 04 → MAD=0.0635, MSE=0.0646, SSIM=0.9782
-- Slice 4 --
   MAD → Ch 02 → MAD=0.0857, MSE=0.0929, SSIM=0.9669
   MAD → Ch 03 → MAD=0.0810, MSE=0.0850, SSIM=0.9710
   MAD → Ch 04 → MAD=0.0617, MSE=0.0643, SSIM=0.9743
   MSE → Ch 02 → MAD=0.0857, MSE=0.0929, SSIM=0.9669
   MSE → Ch 03 → MAD=0.0810, MSE=0.0850, SSIM=0.9710
   MSE → Ch 04 → MAD=0.0617, MSE=0.0643, SSIM=0.9743
-- Slice 5 --
   MAD → Ch 02 → MAD=0.0789, MSE=0.0848, SSIM=0.9713
   MAD → Ch 03 → MAD=0.0747, MSE=0.0781, SSIM=0.9739
   MAD → Ch 04 → MAD=0.0565, MSE=0.0538, SSIM=0.9790
   MSE → Ch 02 → MAD=0.0789, MSE=0.0848, SSIM=0.9713
   MSE → Ch 03 → MAD=0.0747, MSE=0.0781, SSIM=0.9739
   MSE → Ch 04 → MAD=0.0565, MSE=0.0538, SSIM=0.9790
-- Slice 6 --
   MAD → Ch 02 → MAD=0.0707, MSE=0.0802, SSIM=0.9741
   MAD → Ch 03 → MAD=0.0664, MSE=0.0737, SSIM=0.9766
   MAD → Ch 04 → MAD=0.0515, MSE=0.0547, SSIM=0.9812
   MSE → Ch 02 → MAD=0.0707, MSE=0.0802, SSIM=0.9741
   MSE → Ch 03 → MAD=0.0664, MSE=0.0737, SSIM=0.9766
   MSE → Ch 04 → MAD=0.0515, MSE=0.0547, SSIM=0.9812
-- Slice 7 --
   MAD → Ch 02 → MAD=0.0518, MSE=0.0604, SSIM=0.9801
   MAD → Ch 03 → MAD=0.0494, MSE=0.0563, SSIM=0.9818
   MAD → Ch 04 → MAD=0.0380, MSE=0.0427, SSIM=0.9865
   MSE → Ch 02 → MAD=0.0518, MSE=0.0604, SSIM=0.9801
   MSE → Ch 03 → MAD=0.0494, MSE=0.0563, SSIM=0.9818
   MSE → Ch 04 → MAD=0.0380, MSE=0.0427, SSIM=0.9865
-- Slice 8 --
   MAD → Ch 02 → MAD=0.0381, MSE=0.0429, SSIM=0.9840
   MAD → Ch 03 → MAD=0.0362, MSE=0.0405, SSIM=0.9853
   MAD → Ch 04 → MAD=0.0277, MSE=0.0286, SSIM=0.9920
   MSE → Ch 02 → MAD=0.0381, MSE=0.0429, SSIM=0.9840
   MSE → Ch 03 → MAD=0.0362, MSE=0.0405, SSIM=0.9853
   MSE → Ch 04 → MAD=0.0277, MSE=0.0286, SSIM=0.9920
-- Slice 9 --
   MAD → Ch 01 → MAD=0.0077, MSE=0.0207, SSIM=0.9951
   MAD → Ch 07 → MAD=0.0074, MSE=0.0157, SSIM=0.9953
   MAD → Ch 04 → MAD=0.0071, MSE=0.0117, SSIM=0.9954
   MSE → Ch 01 → MAD=0.0077, MSE=0.0207, SSIM=0.9951
   MSE → Ch 06 → MAD=0.0067, MSE=0.0163, SSIM=0.9957
   MSE → Ch 00 → MAD=0.0066, MSE=0.0162, SSIM=0.9958

Patient: patient003_frame15
-- Slice 0 --
   MAD → Ch 02 → MAD=0.0597, MSE=0.0791, SSIM=0.9736
   MAD → Ch 03 → MAD=0.0561, MSE=0.0723, SSIM=0.9777
   MAD → Ch 04 → MAD=0.0353, MSE=0.0441, SSIM=0.9881
   MSE → Ch 02 → MAD=0.0597, MSE=0.0791, SSIM=0.9736
   MSE → Ch 03 → MAD=0.0561, MSE=0.0723, SSIM=0.9777
   MSE → Ch 05 → MAD=0.0176, MSE=0.0463, SSIM=0.9839
-- Slice 1 --
   MAD → Ch 02 → MAD=0.0830, MSE=0.1031, SSIM=0.9654
   MAD → Ch 03 → MAD=0.0780, MSE=0.0915, SSIM=0.9726
   MAD → Ch 04 → MAD=0.0526, MSE=0.0590, SSIM=0.9812
   MSE → Ch 02 → MAD=0.0830, MSE=0.1031, SSIM=0.9654
   MSE → Ch 03 → MAD=0.0780, MSE=0.0915, SSIM=0.9726
   MSE → Ch 04 → MAD=0.0526, MSE=0.0590, SSIM=0.9812
-- Slice 2 --
   MAD → Ch 02 → MAD=0.0834, MSE=0.1011, SSIM=0.9633
   MAD → Ch 03 → MAD=0.0774, MSE=0.0899, SSIM=0.9695
   MAD → Ch 04 → MAD=0.0551, MSE=0.0625, SSIM=0.9772
   MSE → Ch 02 → MAD=0.0834, MSE=0.1011, SSIM=0.9633
   MSE → Ch 03 → MAD=0.0774, MSE=0.0899, SSIM=0.9695
   MSE → Ch 04 → MAD=0.0551, MSE=0.0625, SSIM=0.9772
-- Slice 3 --
   MAD → Ch 02 → MAD=0.0843, MSE=0.0971, SSIM=0.9650
   MAD → Ch 03 → MAD=0.0785, MSE=0.0874, SSIM=0.9698
   MAD → Ch 04 → MAD=0.0573, MSE=0.0590, SSIM=0.9778
   MSE → Ch 02 → MAD=0.0843, MSE=0.0971, SSIM=0.9650
   MSE → Ch 03 → MAD=0.0785, MSE=0.0874, SSIM=0.9698
   MSE → Ch 04 → MAD=0.0573, MSE=0.0590, SSIM=0.9778
-- Slice 4 --
   MAD → Ch 02 → MAD=0.0772, MSE=0.0825, SSIM=0.9667
   MAD → Ch 03 → MAD=0.0726, MSE=0.0760, SSIM=0.9713
   MAD → Ch 04 → MAD=0.0548, MSE=0.0513, SSIM=0.9785
   MSE → Ch 02 → MAD=0.0772, MSE=0.0825, SSIM=0.9667
   MSE → Ch 03 → MAD=0.0726, MSE=0.0760, SSIM=0.9713
   MSE → Ch 04 → MAD=0.0548, MSE=0.0513, SSIM=0.9785
-- Slice 5 --
   MAD → Ch 02 → MAD=0.0708, MSE=0.0759, SSIM=0.9724
   MAD → Ch 03 → MAD=0.0664, MSE=0.0684, SSIM=0.9747
   MAD → Ch 04 → MAD=0.0502, MSE=0.0490, SSIM=0.9784
   MSE → Ch 02 → MAD=0.0708, MSE=0.0759, SSIM=0.9724
   MSE → Ch 03 → MAD=0.0664, MSE=0.0684, SSIM=0.9747
   MSE → Ch 04 → MAD=0.0502, MSE=0.0490, SSIM=0.9784
-- Slice 6 --
   MAD → Ch 02 → MAD=0.0621, MSE=0.0700, SSIM=0.9749
   MAD → Ch 03 → MAD=0.0594, MSE=0.0653, SSIM=0.9767
   MAD → Ch 04 → MAD=0.0473, MSE=0.0551, SSIM=0.9797
   MSE → Ch 02 → MAD=0.0621, MSE=0.0700, SSIM=0.9749
   MSE → Ch 03 → MAD=0.0594, MSE=0.0653, SSIM=0.9767
   MSE → Ch 04 → MAD=0.0473, MSE=0.0551, SSIM=0.9797
-- Slice 7 --
   MAD → Ch 02 → MAD=0.0452, MSE=0.0525, SSIM=0.9803
   MAD → Ch 03 → MAD=0.0427, MSE=0.0493, SSIM=0.9821
