category,image_file,rel_path,patient,slice,dice,layer,channel,MAD,MSE,SSIM
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit1.adn.N,11,0.0493,0.0433,0.9706
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit2.adn.N,12,0.0651,0.0571,0.9354
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit2.adn.N,22,0.0589,0.0432,0.9268
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit2.adn.N,27,0.0577,0.0388,0.9702
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit3.adn.N,9,0.0814,0.0655,0.957
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit3.adn.N,21,0.0907,0.0476,0.9679
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit3.adn.N,26,0.0899,0.1065,0.9312
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,19,0.1038,0.0779,0.8983
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,24,0.1062,0.1285,0.8063
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,53,0.1022,0.0772,0.9012
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,14,0.1618,0.2207,0.7825
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,48,0.2136,0.2703,0.7611
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,63,0.1602,0.2098,0.7995
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,21,0.2427,0.2834,0.7467
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,30,0.3019,0.2368,0.6137
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,38,0.2775,0.3362,0.8155
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,18,0.2705,0.2913,0.5926
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,33,0.2808,0.3066,0.6791
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,50,0.2642,0.2145,0.737
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.2.0.adn.N,3,0.1419,0.1243,0.8555
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.2.0.adn.N,5,0.1706,0.1705,0.8861
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.2.0.adn.N,10,0.1786,0.139,0.8786
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.2.1.conv.unit0.adn.N,4,0.2722,0.3776,0.8012
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.2.1.conv.unit0.adn.N,13,0.196,0.1539,0.9369
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.2.1.conv.unit0.adn.N,15,0.1921,0.1768,0.8085
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.2.0.adn.N,1,0.1023,0.066,0.9297
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.2.0.adn.N,2,0.1144,0.09,0.9597
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.2.0.adn.N,3,0.123,0.1288,0.8784
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.2.1.conv.unit0.adn.N,4,0.1103,0.1046,0.8146
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.2.1.conv.unit0.adn.N,5,0.1542,0.1278,0.8534
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.2.1.conv.unit0.adn.N,6,0.1323,0.1456,0.854
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,2.0.adn.N,0,0.082,0.039,0.8615
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,2.0.adn.N,1,0.1363,0.1195,0.9582
Extreme_LV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,2.0.adn.N,2,0.0686,0.0473,0.9558
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,0.conv.unit0.adn.N,2,0.0743,0.1128,0.9746
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,0.conv.unit0.adn.N,3,0.0659,0.0936,0.9777
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,0.conv.unit0.adn.N,4,0.0456,0.0638,0.9778
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,0.conv.unit1.adn.N,1,0.0423,0.0451,0.9829
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,0.conv.unit1.adn.N,2,0.0364,0.0928,0.9821
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,0.conv.unit1.adn.N,4,0.0388,0.0743,0.9853
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,0.conv.unit2.adn.N,1,0.0366,0.0706,0.9803
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,0.conv.unit2.adn.N,5,0.0325,0.0488,0.985
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,0.conv.unit2.adn.N,6,0.0361,0.0387,0.9799
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,0.conv.unit3.adn.N,2,0.0467,0.0472,0.9829
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,0.conv.unit3.adn.N,5,0.0465,0.0579,0.9741
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,0.conv.unit3.adn.N,6,0.0412,0.0463,0.9788
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.0.conv.unit0.adn.N,1,0.0509,0.0752,0.9738
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.0.conv.unit0.adn.N,12,0.0501,0.0709,0.9736
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.0.conv.unit0.adn.N,15,0.0513,0.0778,0.9641
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.0.conv.unit1.adn.N,4,0.0639,0.1162,0.9585
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.0.conv.unit1.adn.N,5,0.057,0.0755,0.9712
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.0.conv.unit1.adn.N,10,0.0595,0.0818,0.9695
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.0.conv.unit2.adn.N,10,0.0576,0.066,0.973
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.0.conv.unit2.adn.N,11,0.0663,0.0969,0.9626
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.0.conv.unit2.adn.N,14,0.0567,0.0656,0.9685
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.0.conv.unit3.adn.N,3,0.0474,0.0397,0.9752
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.0.conv.unit3.adn.N,8,0.0706,0.0981,0.9609
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.0.conv.unit3.adn.N,13,0.0649,0.0815,0.9514
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.0.conv.unit0.adn.N,1,0.0761,0.1393,0.9273
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.0.conv.unit0.adn.N,17,0.0715,0.1135,0.9451
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.0.conv.unit0.adn.N,20,0.0764,0.1798,0.9173
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.0.conv.unit1.adn.N,4,0.0745,0.0949,0.8619
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.0.conv.unit1.adn.N,11,0.0871,0.1236,0.9536
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.0.conv.unit1.adn.N,21,0.0751,0.1156,0.9408
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.0.conv.unit2.adn.N,11,0.1234,0.1589,0.9087
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.0.conv.unit2.adn.N,16,0.1131,0.1156,0.9479
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.0.conv.unit2.adn.N,29,0.1061,0.1358,0.9225
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.0.conv.unit3.adn.N,15,0.1409,0.1325,0.9191
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.0.conv.unit3.adn.N,26,0.121,0.1457,0.9164
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.0.conv.unit3.adn.N,30,0.1784,0.2413,0.8904
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,0,0.1415,0.2519,0.9035
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,1,0.1499,0.1656,0.9074
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,51,0.1358,0.1419,0.8589
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,6,0.2025,0.2437,0.8351
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,14,0.1953,0.2265,0.8777
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,46,0.1891,0.1688,0.903
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,12,0.2516,0.2766,0.8446
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,21,0.2977,0.3074,0.7055
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,47,0.2656,0.2572,0.8177
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,0,0.3153,0.3883,0.7205
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,18,0.3053,0.3284,0.8541
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,30,0.3443,0.4031,0.6074
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.2.0.adn.N,3,0.2455,0.3005,0.8296
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.2.0.adn.N,5,0.3126,0.4862,0.6357
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.2.0.adn.N,7,0.2215,0.2232,0.8888
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.2.1.conv.unit0.adn.N,0,0.3052,0.622,0.673
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.2.1.conv.unit0.adn.N,4,0.3599,0.6322,0.7532
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.1.submodule.2.1.conv.unit0.adn.N,8,0.3006,0.3623,0.759
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.2.0.adn.N,1,0.1653,0.1674,0.924
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.2.0.adn.N,2,0.251,0.2654,0.8357
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.2.0.adn.N,3,0.2138,0.2602,0.8874
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.2.1.conv.unit0.adn.N,0,0.2215,0.2439,0.9165
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.2.1.conv.unit0.adn.N,5,0.2462,0.2603,0.8628
Extreme_LV→MYO_Misclassification,patient001_frame12_slice1_dice0.0000.png,patient001_frame12_slice1_dice0.0000.png,patient001_frame12,1,0.0,1.submodule.2.1.conv.unit0.adn.N,6,0.2231,0.2942,0.8678
