category,image_file,rel_path,patient,slice,dice,layer,channel,MAD,MSE,SSIM
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,0.conv.unit3.adn.N,6,0.022,0.0265,0.9923
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,0.conv.unit3.adn.N,7,0.0241,0.0288,0.9939
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.0.conv.unit0.adn.N,0,0.0219,0.0355,0.9886
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.0.conv.unit0.adn.N,4,0.0223,0.0379,0.9888
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.0.conv.unit0.adn.N,15,0.023,0.0351,0.9842
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.0.conv.unit1.adn.N,0,0.0307,0.0404,0.9854
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.0.conv.unit1.adn.N,5,0.0249,0.0335,0.9838
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.0.conv.unit1.adn.N,14,0.0247,0.0261,0.9909
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.0.conv.unit2.adn.N,2,0.0316,0.0394,0.9865
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.0.conv.unit2.adn.N,11,0.0289,0.037,0.9871
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.0.conv.unit2.adn.N,14,0.0268,0.024,0.9904
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.0.conv.unit3.adn.N,0,0.0188,0.0109,0.9937
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.0.conv.unit3.adn.N,3,0.0214,0.0153,0.9838
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.0.conv.unit3.adn.N,8,0.0252,0.0302,0.9873
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.0.conv.unit0.adn.N,15,0.0302,0.0318,0.9787
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.0.conv.unit0.adn.N,17,0.0294,0.0271,0.9842
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.0.conv.unit0.adn.N,20,0.0314,0.0447,0.9719
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.0.conv.unit1.adn.N,3,0.032,0.0205,0.9788
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.0.conv.unit1.adn.N,18,0.0314,0.0144,0.9929
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.0.conv.unit1.adn.N,19,0.0382,0.0217,0.9785
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.0.conv.unit2.adn.N,19,0.0337,0.0191,0.9848
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.0.conv.unit2.adn.N,21,0.0345,0.0159,0.9906
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.0.conv.unit2.adn.N,26,0.0344,0.0139,0.9831
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.0.conv.unit3.adn.N,2,0.0396,0.0181,0.9865
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.0.conv.unit3.adn.N,10,0.0381,0.0142,0.9819
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.0.conv.unit3.adn.N,27,0.0376,0.0152,0.9865
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,18,0.0409,0.0182,0.9874
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,45,0.0346,0.0133,0.9933
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,59,0.035,0.0185,0.9889
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,17,0.0491,0.0215,0.986
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,25,0.0426,0.015,0.9893
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,47,0.0501,0.0167,0.9869
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,2,0.0478,0.0129,0.9941
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,5,0.0486,0.0211,0.9912
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,40,0.0462,0.015,0.988
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,10,0.05,0.0101,0.9933
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,43,0.057,0.0175,0.9891
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,56,0.0516,0.0121,0.993
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.2.0.adn.N,7,0.033,0.0081,0.9981
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.2.0.adn.N,8,0.0313,0.0158,0.9948
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.2.0.adn.N,11,0.0305,0.0076,0.997
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.2.1.conv.unit0.adn.N,4,0.0352,0.0085,0.9974
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.2.1.conv.unit0.adn.N,6,0.0571,0.0338,0.9874
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.1.submodule.2.1.conv.unit0.adn.N,11,0.0353,0.0078,0.9955
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.2.0.adn.N,1,0.0219,0.0088,0.9955
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.2.0.adn.N,2,0.0344,0.0207,0.9945
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.2.0.adn.N,7,0.0213,0.0058,0.9973
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.2.1.conv.unit0.adn.N,0,0.0339,0.0153,0.993
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.2.1.conv.unit0.adn.N,4,0.0275,0.0086,0.9965
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,1.submodule.2.1.conv.unit0.adn.N,6,0.0238,0.0037,0.9549
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,2.0.adn.N,0,0.0203,0.0052,0.9975
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,2.0.adn.N,1,0.0185,0.0031,0.9943
RV→MYO_Misclassification,patient001_frame01_slice7_dice0.0758.png,patient001_frame01_slice7_dice0.0758.png,patient001_frame01,7,0.0758,2.0.adn.N,3,0.0198,0.0051,0.994
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,0.conv.unit0.adn.N,0,0.0063,0.0224,0.9952
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,0.conv.unit0.adn.N,5,0.0048,0.0115,0.9972
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,0.conv.unit0.adn.N,6,0.0051,0.0131,0.9964
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,0.conv.unit1.adn.N,0,0.0058,0.0109,0.9957
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,0.conv.unit1.adn.N,3,0.0059,0.0153,0.9966
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,0.conv.unit1.adn.N,7,0.0064,0.0115,0.9967
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,0.conv.unit2.adn.N,2,0.0059,0.0073,0.9971
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,0.conv.unit2.adn.N,3,0.0069,0.0093,0.9963
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,0.conv.unit2.adn.N,5,0.0067,0.0125,0.9964
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,0.conv.unit3.adn.N,1,0.006,0.0056,0.9969
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,0.conv.unit3.adn.N,2,0.0065,0.0066,0.9972
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,0.conv.unit3.adn.N,6,0.0061,0.0054,0.9977
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.0.conv.unit0.adn.N,1,0.0063,0.0056,0.9975
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.0.conv.unit0.adn.N,4,0.0065,0.0052,0.9983
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.0.conv.unit0.adn.N,6,0.0075,0.0071,0.9972
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.0.conv.unit1.adn.N,0,0.0073,0.0037,0.9986
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.0.conv.unit1.adn.N,10,0.0077,0.007,0.9972
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.0.conv.unit1.adn.N,14,0.0085,0.0045,0.998
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.0.conv.unit2.adn.N,2,0.0104,0.0074,0.9976
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.0.conv.unit2.adn.N,11,0.0089,0.0071,0.9971
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.0.conv.unit2.adn.N,14,0.0078,0.0039,0.9982
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.0.conv.unit3.adn.N,0,0.008,0.0042,0.9978
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.0.conv.unit3.adn.N,3,0.0092,0.0055,0.9968
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.0.conv.unit3.adn.N,8,0.0092,0.0057,0.9974
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit0.adn.N,8,0.0107,0.0086,0.9921
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit0.adn.N,15,0.0172,0.0127,0.9924
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit0.adn.N,19,0.0104,0.0092,0.9949
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit1.adn.N,3,0.0123,0.0034,0.9976
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit1.adn.N,13,0.0107,0.0036,0.9977
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit1.adn.N,24,0.0114,0.0046,0.997
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit2.adn.N,10,0.012,0.0028,0.9975
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit2.adn.N,25,0.0115,0.0021,0.9984
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit2.adn.N,29,0.0119,0.0026,0.9981
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit3.adn.N,10,0.0144,0.0028,0.9955
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit3.adn.N,26,0.0144,0.0024,0.9981
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.0.conv.unit3.adn.N,27,0.014,0.0032,0.9969
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,4,0.0157,0.0078,0.9956
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,5,0.0161,0.0059,0.9969
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,15,0.0156,0.0068,0.997
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,28,0.0204,0.0075,0.9803
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,42,0.0228,0.0069,0.9946
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,51,0.0212,0.0067,0.9968
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,12,0.0254,0.0035,0.9955
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,38,0.0342,0.007,0.997
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,54,0.0263,0.0066,0.9913
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,5,0.0387,0.0084,0.995
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,18,0.0371,0.0084,0.9937
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,43,0.033,0.0065,0.9928
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.2.0.adn.N,5,0.0194,0.0038,0.9971
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.2.0.adn.N,7,0.0239,0.0051,0.9952
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.2.0.adn.N,10,0.0197,0.0036,0.9973
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.2.1.conv.unit0.adn.N,4,0.0257,0.0058,0.9989
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.2.1.conv.unit0.adn.N,6,0.032,0.0139,0.9749
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.1.submodule.2.1.conv.unit0.adn.N,13,0.0262,0.0059,0.9988
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.2.0.adn.N,1,0.0135,0.0027,0.9985
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.2.0.adn.N,2,0.0213,0.0103,0.9926
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.2.0.adn.N,3,0.0142,0.0032,0.9982
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.2.1.conv.unit0.adn.N,0,0.0167,0.0045,0.9967
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.2.1.conv.unit0.adn.N,5,0.0167,0.0034,0.9982
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,1.submodule.2.1.conv.unit0.adn.N,7,0.0142,0.0029,0.9967
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,2.0.adn.N,0,0.0119,0.0024,0.9988
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,2.0.adn.N,1,0.0122,0.0014,0.9992
RV→MYO_Misclassification,patient001_frame01_slice9_dice0.0000.png,patient001_frame01_slice9_dice0.0000.png,patient001_frame01,9,0.0,2.0.adn.N,2,0.0079,0.0012,0.9991
RV→MYO_Misclassification,patient001_frame12_slice6_dice0.0505.png,patient001_frame12_slice6_dice0.0505.png,patient001_frame12,6,0.0505,0.conv.unit0.adn.N,3,0.0111,0.0207,0.9932
RV→MYO_Misclassification,patient001_frame12_slice6_dice0.0505.png,patient001_frame12_slice6_dice0.0505.png,patient001_frame12,6,0.0505,0.conv.unit0.adn.N,4,0.0111,0.0287,0.9934
