category,image_file,rel_path,patient,slice,dice,layer,channel,MAD,MSE,SSIM
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,43,0.2521,0.2433,0.8715
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,58,0.2613,0.1607,0.8044
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.1.submodule.2.0.adn.N,5,0.1524,0.1192,0.951
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.1.submodule.2.0.adn.N,7,0.1884,0.1349,0.9629
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.1.submodule.2.0.adn.N,11,0.1571,0.1092,0.9599
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.1.submodule.2.1.conv.unit0.adn.N,1,0.2734,0.2122,0.8437
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.1.submodule.2.1.conv.unit0.adn.N,6,0.2521,0.2196,0.8851
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.1.submodule.2.1.conv.unit0.adn.N,13,0.1931,0.1278,0.9362
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.2.0.adn.N,2,0.2115,0.2163,0.8791
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.2.0.adn.N,3,0.1238,0.0731,0.9792
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.2.0.adn.N,7,0.1315,0.0806,0.9764
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.2.1.conv.unit0.adn.N,0,0.2274,0.2315,0.9097
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.2.1.conv.unit0.adn.N,4,0.1838,0.1451,0.9375
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,1.submodule.2.1.conv.unit0.adn.N,5,0.1631,0.1151,0.9592
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,2.0.adn.N,0,0.1637,0.1061,0.9453
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,2.0.adn.N,1,0.1037,0.0273,0.9802
RV_+_Others,patient001_frame01_slice2_dice0.1623.png,patient001_frame01_slice2_dice0.1623.png,patient001_frame01,2,0.1623,2.0.adn.N,3,0.1409,0.0826,0.9492
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,0.conv.unit0.adn.N,2,0.0254,0.0185,0.9845
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,0.conv.unit0.adn.N,3,0.0243,0.0174,0.9851
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,0.conv.unit0.adn.N,4,0.0204,0.0186,0.9884
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,0.conv.unit1.adn.N,1,0.027,0.0242,0.9837
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,0.conv.unit1.adn.N,2,0.0172,0.0211,0.9865
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,0.conv.unit1.adn.N,7,0.0181,0.0199,0.9871
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,0.conv.unit2.adn.N,3,0.0224,0.0157,0.9881
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,0.conv.unit2.adn.N,5,0.0229,0.0203,0.9873
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,0.conv.unit2.adn.N,6,0.0272,0.0224,0.9853
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,0.conv.unit3.adn.N,3,0.0286,0.0271,0.9801
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,0.conv.unit3.adn.N,4,0.0273,0.0282,0.9811
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,0.conv.unit3.adn.N,5,0.0294,0.0261,0.9818
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.0.conv.unit0.adn.N,3,0.033,0.0419,0.9709
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.0.conv.unit0.adn.N,4,0.0332,0.055,0.9796
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.0.conv.unit0.adn.N,12,0.0334,0.0429,0.9835
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.0.conv.unit1.adn.N,4,0.0376,0.0502,0.9718
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.0.conv.unit1.adn.N,6,0.0377,0.0415,0.9725
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.0.conv.unit1.adn.N,10,0.0383,0.046,0.9808
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.0.conv.unit2.adn.N,2,0.0393,0.0344,0.9841
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.0.conv.unit2.adn.N,4,0.0387,0.0319,0.9831
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.0.conv.unit2.adn.N,11,0.04,0.0418,0.9811
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.0.conv.unit3.adn.N,3,0.0347,0.0227,0.9915
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.0.conv.unit3.adn.N,8,0.0398,0.0371,0.9831
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.0.conv.unit3.adn.N,13,0.0338,0.0259,0.982
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.0.conv.unit0.adn.N,6,0.0374,0.0397,0.9807
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.0.conv.unit0.adn.N,22,0.0396,0.0514,0.9712
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.0.conv.unit0.adn.N,30,0.0392,0.032,0.9837
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.0.conv.unit1.adn.N,3,0.0458,0.0301,0.9801
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.0.conv.unit1.adn.N,14,0.0455,0.0462,0.9601
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.0.conv.unit1.adn.N,30,0.0416,0.0247,0.9817
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.0.conv.unit2.adn.N,4,0.0511,0.0447,0.976
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.0.conv.unit2.adn.N,7,0.0486,0.0363,0.9714
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.0.conv.unit2.adn.N,26,0.0507,0.0436,0.9751
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.0.conv.unit3.adn.N,15,0.0549,0.0314,0.9709
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.0.conv.unit3.adn.N,23,0.0545,0.0281,0.9753
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.0.conv.unit3.adn.N,27,0.0594,0.0306,0.9831
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,4,0.0578,0.0355,0.987
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,5,0.0707,0.0569,0.9654
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,62,0.0649,0.0297,0.9574
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,10,0.0677,0.0246,0.965
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,34,0.0748,0.0496,0.9288
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,47,0.0683,0.0334,0.9829
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,12,0.1142,0.037,0.9705
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,40,0.0956,0.0413,0.9551
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,54,0.0947,0.0594,0.9579
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,31,0.1342,0.053,0.9392
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,38,0.1181,0.055,0.9804
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,54,0.1295,0.0868,0.9504
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.2.0.adn.N,7,0.0977,0.0468,0.9903
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.2.0.adn.N,10,0.0675,0.025,0.9942
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.2.0.adn.N,11,0.0729,0.0308,0.99
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.2.1.conv.unit0.adn.N,1,0.1147,0.0608,0.8788
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.2.1.conv.unit0.adn.N,6,0.152,0.1092,0.9177
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.1.submodule.2.1.conv.unit0.adn.N,13,0.1133,0.0553,0.9828
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.2.0.adn.N,2,0.1131,0.0874,0.899
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.2.0.adn.N,3,0.0597,0.0254,0.993
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.2.0.adn.N,7,0.0603,0.0269,0.9924
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.2.1.conv.unit0.adn.N,0,0.1064,0.0764,0.9343
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.2.1.conv.unit0.adn.N,4,0.0767,0.0385,0.961
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,1.submodule.2.1.conv.unit0.adn.N,5,0.076,0.036,0.9814
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,2.0.adn.N,0,0.0722,0.0346,0.9745
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,2.0.adn.N,1,0.0525,0.0094,0.9906
RV_+_Others,patient003_frame15_slice6_dice0.0779.png,patient003_frame15_slice6_dice0.0779.png,patient003_frame15,6,0.0779,2.0.adn.N,3,0.0591,0.0234,0.9888
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,0.conv.unit0.adn.N,2,0.0126,0.0086,0.9888
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,0.conv.unit0.adn.N,3,0.0134,0.0111,0.9896
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,0.conv.unit0.adn.N,4,0.012,0.0133,0.9905
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,0.conv.unit1.adn.N,1,0.0132,0.0092,0.9904
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,0.conv.unit1.adn.N,2,0.0139,0.0202,0.9891
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,0.conv.unit1.adn.N,5,0.0132,0.0227,0.9909
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,0.conv.unit2.adn.N,1,0.0173,0.0203,0.9911
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,0.conv.unit2.adn.N,5,0.0166,0.0227,0.9888
