Top 3 MAD and MSE per patient, per slice, grouped by layer:
   MAD → Ch 04 → MAD=0.0257, MSE=0.0336, SSIM=0.9836
   MSE → Ch 05 → MAD=0.0171, MSE=0.0460, SSIM=0.9825
   MSE → Ch 06 → MAD=0.0210, MSE=0.0380, SSIM=0.9803
   MSE → Ch 00 → MAD=0.0156, MSE=0.0376, SSIM=0.9826
-- Slice 4 --
   MAD → Ch 03 → MAD=0.0191, MSE=0.0216, SSIM=0.9836
   MAD → Ch 02 → MAD=0.0182, MSE=0.0171, SSIM=0.9847
   MAD → Ch 04 → MAD=0.0179, MSE=0.0237, SSIM=0.9869
   MSE → Ch 06 → MAD=0.0147, MSE=0.0292, SSIM=0.9848
   MSE → Ch 05 → MAD=0.0098, MSE=0.0254, SSIM=0.9881
   MSE → Ch 01 → MAD=0.0113, MSE=0.0249, SSIM=0.9867
-- Slice 5 --
   MAD → Ch 04 → MAD=0.0129, MSE=0.0229, SSIM=0.9883
   MAD → Ch 02 → MAD=0.0128, MSE=0.0138, SSIM=0.9875
   MAD → Ch 03 → MAD=0.0123, MSE=0.0133, SSIM=0.9896
   MSE → Ch 04 → MAD=0.0129, MSE=0.0229, SSIM=0.9883
   MSE → Ch 06 → MAD=0.0107, MSE=0.0216, SSIM=0.9890
   MSE → Ch 01 → MAD=0.0085, MSE=0.0204, SSIM=0.9879
-- Slice 6 --
   MAD → Ch 02 → MAD=0.0065, MSE=0.0071, SSIM=0.9936
   MAD → Ch 05 → MAD=0.0064, MSE=0.0144, SSIM=0.9953
   MAD → Ch 06 → MAD=0.0063, MSE=0.0136, SSIM=0.9947
   MSE → Ch 05 → MAD=0.0064, MSE=0.0144, SSIM=0.9953
   MSE → Ch 06 → MAD=0.0063, MSE=0.0136, SSIM=0.9947
   MSE → Ch 00 → MAD=0.0051, MSE=0.0120, SSIM=0.9953
-- Slice 7 --
   MAD → Ch 04 → MAD=0.0029, MSE=0.0072, SSIM=0.9972
   MAD → Ch 01 → MAD=0.0029, MSE=0.0080, SSIM=0.9964
   MAD → Ch 06 → MAD=0.0026, MSE=0.0056, SSIM=0.9973
   MSE → Ch 01 → MAD=0.0029, MSE=0.0080, SSIM=0.9964
   MSE → Ch 04 → MAD=0.0029, MSE=0.0072, SSIM=0.9972
   MSE → Ch 06 → MAD=0.0026, MSE=0.0056, SSIM=0.9973

Patient: patient002_frame12
-- Slice 1 --
   MAD → Ch 02 → MAD=0.0414, MSE=0.0425, SSIM=0.9731
   MAD → Ch 03 → MAD=0.0399, MSE=0.0414, SSIM=0.9752
   MAD → Ch 04 → MAD=0.0328, MSE=0.0439, SSIM=0.9795
   MSE → Ch 05 → MAD=0.0192, MSE=0.0612, SSIM=0.9829
   MSE → Ch 07 → MAD=0.0261, MSE=0.0502, SSIM=0.9803
   MSE → Ch 00 → MAD=0.0190, MSE=0.0475, SSIM=0.9801
-- Slice 2 --
   MAD → Ch 02 → MAD=0.0265, MSE=0.0282, SSIM=0.9781
   MAD → Ch 03 → MAD=0.0262, MSE=0.0323, SSIM=0.9784
   MAD → Ch 04 → MAD=0.0228, MSE=0.0451, SSIM=0.9809
   MSE → Ch 05 → MAD=0.0179, MSE=0.0565, SSIM=0.9833
   MSE → Ch 04 → MAD=0.0228, MSE=0.0451, SSIM=0.9809
   MSE → Ch 06 → MAD=0.0196, MSE=0.0448, SSIM=0.9800
-- Slice 3 --
   MAD → Ch 05 → MAD=0.0109, MSE=0.0259, SSIM=0.9918
   MAD → Ch 06 → MAD=0.0087, MSE=0.0206, SSIM=0.9916
   MAD → Ch 04 → MAD=0.0080, MSE=0.0170, SSIM=0.9921
   MSE → Ch 05 → MAD=0.0109, MSE=0.0259, SSIM=0.9918
   MSE → Ch 00 → MAD=0.0077, MSE=0.0214, SSIM=0.9913
   MSE → Ch 06 → MAD=0.0087, MSE=0.0206, SSIM=0.9916
-- Slice 4 --
   MAD → Ch 04 → MAD=0.0085, MSE=0.0111, SSIM=0.9938
   MAD → Ch 06 → MAD=0.0074, MSE=0.0124, SSIM=0.9935
   MAD → Ch 05 → MAD=0.0071, MSE=0.0121, SSIM=0.9945
   MSE → Ch 06 → MAD=0.0074, MSE=0.0124, SSIM=0.9935
   MSE → Ch 05 → MAD=0.0071, MSE=0.0121, SSIM=0.9945
   MSE → Ch 04 → MAD=0.0085, MSE=0.0111, SSIM=0.9938
-- Slice 5 --
   MAD → Ch 04 → MAD=0.0035, MSE=0.0064, SSIM=0.9964
   MAD → Ch 05 → MAD=0.0033, MSE=0.0071, SSIM=0.9973
   MAD → Ch 06 → MAD=0.0030, MSE=0.0063, SSIM=0.9967
   MSE → Ch 05 → MAD=0.0033, MSE=0.0071, SSIM=0.9973
   MSE → Ch 04 → MAD=0.0035, MSE=0.0064, SSIM=0.9964
   MSE → Ch 06 → MAD=0.0030, MSE=0.0063, SSIM=0.9967
-- Slice 6 --
   MAD → Ch 05 → MAD=0.0030, MSE=0.0064, SSIM=0.9977
   MAD → Ch 06 → MAD=0.0027, MSE=0.0052, SSIM=0.9974
   MAD → Ch 00 → MAD=0.0025, MSE=0.0042, SSIM=0.9972
   MSE → Ch 05 → MAD=0.0030, MSE=0.0064, SSIM=0.9977
   MSE → Ch 06 → MAD=0.0027, MSE=0.0052, SSIM=0.9974
   MSE → Ch 00 → MAD=0.0025, MSE=0.0042, SSIM=0.9972
-- Slice 7 --
   MAD → Ch 05 → MAD=0.0031, MSE=0.0062, SSIM=0.9980
   MAD → Ch 06 → MAD=0.0017, MSE=0.0024, SSIM=0.9986
   MAD → Ch 03 → MAD=0.0016, MSE=0.0019, SSIM=0.9981
   MSE → Ch 05 → MAD=0.0031, MSE=0.0062, SSIM=0.9980
   MSE → Ch 06 → MAD=0.0017, MSE=0.0024, SSIM=0.9986
   MSE → Ch 00 → MAD=0.0016, MSE=0.0024, SSIM=0.9985
-- Slice 8 --
   MAD → Ch 05 → MAD=0.0014, MSE=0.0033, SSIM=0.9989
   MAD → Ch 04 → MAD=0.0014, MSE=0.0026, SSIM=0.9989
   MAD → Ch 06 → MAD=0.0011, MSE=0.0027, SSIM=0.9990
   MSE → Ch 05 → MAD=0.0014, MSE=0.0033, SSIM=0.9989
   MSE → Ch 01 → MAD=0.0011, MSE=0.0031, SSIM=0.9986
   MSE → Ch 06 → MAD=0.0011, MSE=0.0027, SSIM=0.9990

Patient: patient003_frame01
-- Slice 1 --
   MAD → Ch 02 → MAD=0.0885, MSE=0.0976, SSIM=0.9690
   MAD → Ch 03 → MAD=0.0818, MSE=0.0834, SSIM=0.9767
   MAD → Ch 04 → MAD=0.0565, MSE=0.0513, SSIM=0.9850
   MSE → Ch 02 → MAD=0.0885, MSE=0.0976, SSIM=0.9690
   MSE → Ch 03 → MAD=0.0818, MSE=0.0834, SSIM=0.9767
   MSE → Ch 04 → MAD=0.0565, MSE=0.0513, SSIM=0.9850
-- Slice 2 --
   MAD → Ch 02 → MAD=0.0914, MSE=0.0966, SSIM=0.9673
   MAD → Ch 03 → MAD=0.0830, MSE=0.0821, SSIM=0.9730
   MAD → Ch 04 → MAD=0.0591, MSE=0.0547, SSIM=0.9823
   MSE → Ch 02 → MAD=0.0914, MSE=0.0966, SSIM=0.9673
   MSE → Ch 03 → MAD=0.0830, MSE=0.0821, SSIM=0.9730
   MSE → Ch 04 → MAD=0.0591, MSE=0.0547, SSIM=0.9823
-- Slice 3 --
   MAD → Ch 02 → MAD=0.0788, MSE=0.0807, SSIM=0.9716
   MAD → Ch 03 → MAD=0.0731, MSE=0.0729, SSIM=0.9744
   MAD → Ch 04 → MAD=0.0511, MSE=0.0427, SSIM=0.9850
   MSE → Ch 02 → MAD=0.0788, MSE=0.0807, SSIM=0.9716
   MSE → Ch 03 → MAD=0.0731, MSE=0.0729, SSIM=0.9744
   MSE → Ch 07 → MAD=0.0392, MSE=0.0429, SSIM=0.9838
-- Slice 4 --
   MAD → Ch 02 → MAD=0.0554, MSE=0.0490, SSIM=0.9765
   MAD → Ch 03 → MAD=0.0515, MSE=0.0443, SSIM=0.9794
   MAD → Ch 04 → MAD=0.0395, MSE=0.0350, SSIM=0.9832
   MSE → Ch 02 → MAD=0.0554, MSE=0.0490, SSIM=0.9765
   MSE → Ch 03 → MAD=0.0515, MSE=0.0443, SSIM=0.9794
   MSE → Ch 04 → MAD=0.0395, MSE=0.0350, SSIM=0.9832
-- Slice 5 --
   MAD → Ch 02 → MAD=0.0381, MSE=0.0306, SSIM=0.9812
   MAD → Ch 03 → MAD=0.0352, MSE=0.0276, SSIM=0.9819
   MAD → Ch 04 → MAD=0.0273, MSE=0.0221, SSIM=0.9868
   MSE → Ch 07 → MAD=0.0256, MSE=0.0332, SSIM=0.9857
   MSE → Ch 02 → MAD=0.0381, MSE=0.0306, SSIM=0.9812
   MSE → Ch 03 → MAD=0.0352, MSE=0.0276, SSIM=0.9819
-- Slice 6 --
   MAD → Ch 02 → MAD=0.0261, MSE=0.0196, SSIM=0.9838
   MAD → Ch 03 → MAD=0.0247, MSE=0.0196, SSIM=0.9843
   MAD → Ch 04 → MAD=0.0211, MSE=0.0207, SSIM=0.9882
   MSE → Ch 01 → MAD=0.0157, MSE=0.0229, SSIM=0.9870
   MSE → Ch 07 → MAD=0.0173, MSE=0.0222, SSIM=0.9882
   MSE → Ch 04 → MAD=0.0211, MSE=0.0207, SSIM=0.9882
-- Slice 7 --
   MAD → Ch 02 → MAD=0.0145, MSE=0.0092, SSIM=0.9904
   MAD → Ch 03 → MAD=0.0135, MSE=0.0090, SSIM=0.9912
   MAD → Ch 04 → MAD=0.0117, MSE=0.0096, SSIM=0.9935
   MSE → Ch 00 → MAD=0.0085, MSE=0.0120, SSIM=0.9932
   MSE → Ch 01 → MAD=0.0087, MSE=0.0119, SSIM=0.9924
   MSE → Ch 07 → MAD=0.0103, MSE=0.0119, SSIM=0.9930
-- Slice 8 --
   MAD → Ch 02 → MAD=0.0075, MSE=0.0050, SSIM=0.9935
   MAD → Ch 03 → MAD=0.0071, MSE=0.0053, SSIM=0.9945
   MAD → Ch 04 → MAD=0.0065, MSE=0.0060, SSIM=0.9966
   MSE → Ch 00 → MAD=0.0063, MSE=0.0118, SSIM=0.9956
   MSE → Ch 01 → MAD=0.0061, MSE=0.0103, SSIM=0.9951
   MSE → Ch 07 → MAD=0.0064, MSE=0.0103, SSIM=0.9952

Patient: patient003_frame15
-- Slice 1 --
   MAD → Ch 02 → MAD=0.0851, MSE=0.0950, SSIM=0.9686
   MAD → Ch 03 → MAD=0.0777, MSE=0.0800, SSIM=0.9759
   MAD → Ch 04 → MAD=0.0551, MSE=0.0500, SSIM=0.9852
   MSE → Ch 02 → MAD=0.0851, MSE=0.0950, SSIM=0.9686
   MSE → Ch 03 → MAD=0.0777, MSE=0.0800, SSIM=0.9759
   MSE → Ch 04 → MAD=0.0551, MSE=0.0500, SSIM=0.9852
-- Slice 2 --
   MAD → Ch 02 → MAD=0.0677, MSE=0.0707, SSIM=0.9708
   MAD → Ch 03 → MAD=0.0626, MSE=0.0604, SSIM=0.9760
   MAD → Ch 04 → MAD=0.0447, MSE=0.0375, SSIM=0.9863
   MSE → Ch 02 → MAD=0.0677, MSE=0.0707, SSIM=0.9708
   MSE → Ch 03 → MAD=0.0626, MSE=0.0604, SSIM=0.9760
   MSE → Ch 07 → MAD=0.0347, MSE=0.0506, SSIM=0.9784
-- Slice 3 --
   MAD → Ch 02 → MAD=0.0654, MSE=0.0622, SSIM=0.9734
   MAD → Ch 03 → MAD=0.0617, MSE=0.0549, SSIM=0.9760
   MAD → Ch 04 → MAD=0.0437, MSE=0.0366, SSIM=0.9851
   MSE → Ch 02 → MAD=0.0654, MSE=0.0622, SSIM=0.9734
   MSE → Ch 03 → MAD=0.0617, MSE=0.0549, SSIM=0.9760
   MSE → Ch 04 → MAD=0.0437, MSE=0.0366, SSIM=0.9851
-- Slice 4 --
   MAD → Ch 02 → MAD=0.0471, MSE=0.0403, SSIM=0.9763
   MAD → Ch 03 → MAD=0.0444, MSE=0.0366, SSIM=0.9798
   MAD → Ch 04 → MAD=0.0334, MSE=0.0281, SSIM=0.9836
   MSE → Ch 02 → MAD=0.0471, MSE=0.0403, SSIM=0.9763
   MSE → Ch 03 → MAD=0.0444, MSE=0.0366, SSIM=0.9798
   MSE → Ch 07 → MAD=0.0271, MSE=0.0325, SSIM=0.9842
-- Slice 5 --
   MAD → Ch 02 → MAD=0.0333, MSE=0.0258, SSIM=0.9810
   MAD → Ch 03 → MAD=0.0312, MSE=0.0235, SSIM=0.9822
   MAD → Ch 04 → MAD=0.0254, MSE=0.0220, SSIM=0.9848
   MSE → Ch 02 → MAD=0.0333, MSE=0.0258, SSIM=0.9810
   MSE → Ch 07 → MAD=0.0220, MSE=0.0249, SSIM=0.9879
   MSE → Ch 03 → MAD=0.0312, MSE=0.0235, SSIM=0.9822
-- Slice 6 --
   MAD → Ch 02 → MAD=0.0254, MSE=0.0185, SSIM=0.9845
   MAD → Ch 03 → MAD=0.0243, MSE=0.0174, SSIM=0.9851
   MAD → Ch 04 → MAD=0.0204, MSE=0.0186, SSIM=0.9884
   MSE → Ch 07 → MAD=0.0189, MSE=0.0256, SSIM=0.9869
   MSE → Ch 00 → MAD=0.0140, MSE=0.0215, SSIM=0.9873
   MSE → Ch 01 → MAD=0.0148, MSE=0.0201, SSIM=0.9883
-- Slice 7 --
   MAD → Ch 02 → MAD=0.0147, MSE=0.0089, SSIM=0.9899
   MAD → Ch 03 → MAD=0.0141, MSE=0.0090, SSIM=0.9909
   MAD → Ch 04 → MAD=0.0121, MSE=0.0099, SSIM=0.9928
   MSE → Ch 00 → MAD=0.0096, MSE=0.0134, SSIM=0.9923
   MSE → Ch 07 → MAD=0.0115, MSE=0.0123, SSIM=0.9922
   MSE → Ch 01 → MAD=0.0092, MSE=0.0122, SSIM=0.9915
-- Slice 8 --
   MAD → Ch 04 → MAD=0.0083, MSE=0.0086, SSIM=0.9954
   MAD → Ch 02 → MAD=0.0079, MSE=0.0045, SSIM=0.9927
   MAD → Ch 03 → MAD=0.0075, MSE=0.0049, SSIM=0.9938
   MSE → Ch 01 → MAD=0.0059, MSE=0.0096, SSIM=0.9949
   MSE → Ch 04 → MAD=0.0083, MSE=0.0086, SSIM=0.9954
   MSE → Ch 06 → MAD=0.0060, MSE=0.0085, SSIM=0.9951

Patient: patient004_frame01
-- Slice 0 --
   MAD → Ch 02 → MAD=0.0602, MSE=0.0448, SSIM=0.9782
   MAD → Ch 03 → MAD=0.0569, MSE=0.0420, SSIM=0.9810
   MAD → Ch 04 → MAD=0.0391, MSE=0.0309, SSIM=0.9836
   MSE → Ch 02 → MAD=0.0602, MSE=0.0448, SSIM=0.9782
   MSE → Ch 03 → MAD=0.0569, MSE=0.0420, SSIM=0.9810
   MSE → Ch 05 → MAD=0.0176, MSE=0.0343, SSIM=0.9886
-- Slice 1 --
   MAD → Ch 02 → MAD=0.0586, MSE=0.0496, SSIM=0.9700
   MAD → Ch 03 → MAD=0.0553, MSE=0.0438, SSIM=0.9734
   MAD → Ch 04 → MAD=0.0375, MSE=0.0324, SSIM=0.9794
   MSE → Ch 02 → MAD=0.0586, MSE=0.0496, SSIM=0.9700
   MSE → Ch 05 → MAD=0.0171, MSE=0.0453, SSIM=0.9820
   MSE → Ch 03 → MAD=0.0553, MSE=0.0438, SSIM=0.9734
-- Slice 2 --
   MAD → Ch 02 → MAD=0.0462, MSE=0.0379, SSIM=0.9805
   MAD → Ch 03 → MAD=0.0438, MSE=0.0355, SSIM=0.9787
   MAD → Ch 04 → MAD=0.0297, MSE=0.0260, SSIM=0.9825
   MSE → Ch 02 → MAD=0.0462, MSE=0.0379, SSIM=0.9805
   MSE → Ch 03 → MAD=0.0438, MSE=0.0355, SSIM=0.9787
   MSE → Ch 05 → MAD=0.0161, MSE=0.0337, SSIM=0.9922
-- Slice 3 --
   MAD → Ch 02 → MAD=0.0270, MSE=0.0192, SSIM=0.9834
   MAD → Ch 03 → MAD=0.0256, MSE=0.0188, SSIM=0.9856
   MAD → Ch 04 → MAD=0.0180, MSE=0.0174, SSIM=0.9879
   MSE → Ch 02 → MAD=0.0270, MSE=0.0192, SSIM=0.9834
   MSE → Ch 06 → MAD=0.0153, MSE=0.0190, SSIM=0.9863
   MSE → Ch 05 → MAD=0.0120, MSE=0.0189, SSIM=0.9908
-- Slice 4 --
   MAD → Ch 02 → MAD=0.0165, MSE=0.0119, SSIM=0.9863
   MAD → Ch 03 → MAD=0.0159, MSE=0.0114, SSIM=0.9887
   MAD → Ch 04 → MAD=0.0148, MSE=0.0204, SSIM=0.9873
   MSE → Ch 05 → MAD=0.0115, MSE=0.0223, SSIM=0.9922
   MSE → Ch 04 → MAD=0.0148, MSE=0.0204, SSIM=0.9873
   MSE → Ch 06 → MAD=0.0107, MSE=0.0141, SSIM=0.9896
-- Slice 5 --
   MAD → Ch 03 → MAD=0.0134, MSE=0.0111, SSIM=0.9896
   MAD → Ch 02 → MAD=0.0126, MSE=0.0086, SSIM=0.9888
   MAD → Ch 04 → MAD=0.0120, MSE=0.0133, SSIM=0.9905
   MSE → Ch 05 → MAD=0.0093, MSE=0.0175, SSIM=0.9930
   MSE → Ch 06 → MAD=0.0105, MSE=0.0164, SSIM=0.9900
   MSE → Ch 04 → MAD=0.0120, MSE=0.0133, SSIM=0.9905
-- Slice 6 --
   MAD → Ch 05 → MAD=0.0118, MSE=0.0245, SSIM=0.9930
   MAD → Ch 03 → MAD=0.0093, MSE=0.0101, SSIM=0.9912
   MAD → Ch 06 → MAD=0.0092, MSE=0.0176, SSIM=0.9911
   MSE → Ch 05 → MAD=0.0118, MSE=0.0245, SSIM=0.9930
   MSE → Ch 06 → MAD=0.0092, MSE=0.0176, SSIM=0.9911
   MSE → Ch 00 → MAD=0.0071, MSE=0.0145, SSIM=0.9928
-- Slice 7 --
   MAD → Ch 06 → MAD=0.0067, MSE=0.0134, SSIM=0.9938
   MAD → Ch 05 → MAD=0.0066, MSE=0.0164, SSIM=0.9948
   MAD → Ch 03 → MAD=0.0064, MSE=0.0066, SSIM=0.9939
   MSE → Ch 05 → MAD=0.0066, MSE=0.0164, SSIM=0.9948
   MSE → Ch 06 → MAD=0.0067, MSE=0.0134, SSIM=0.9938
   MSE → Ch 00 → MAD=0.0050, MSE=0.0099, SSIM=0.9954

Patient: patient004_frame15
-- Slice 0 --
   MAD → Ch 02 → MAD=0.0398, MSE=0.0282, SSIM=0.9821
